 -- Frame 11409 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11410 Framerate: 78.0 [Very Good Framerate]
 -- Frame 11411 Framerate: 84.3 [Very Good Framerate]
 -- Frame 11412 Framerate: 96.4 [Very Good Framerate]
 -- Frame 11413 Framerate: 68.5 [Very Good Framerate]
 -- Frame 11414 Framerate: 79.6 [Very Good Framerate]
 -- Frame 11415 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11416 Framerate: 80.0 [Very Good Framerate]
 -- Frame 11417 Framerate: 77.4 [Very Good Framerate]
 -- Frame 11418 Framerate: 77.9 [Very Good Framerate]
 -- Frame 11419 Framerate: 96.4 [Very Good Framerate]
 -- Frame 11420 Framerate: 68.0 [Very Good Framerate]
 -- Frame 11421 Framerate: 77.4 [Very Good Framerate]
 -- Frame 11422 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11423 Framerate: 76.5 [Very Good Framerate]
 -- Frame 11424 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11425 Framerate: 91.1 [Very Good Framerate]
 -- Frame 11426 Framerate: 66.7 [Very Good Framerate]
 -- Frame 11427 Framerate: 73.9 [Very Good Framerate]
 -- Frame 11428 Framerate: 79.6 [Very Good Framerate]
 -- Frame 11429 Framerate: 83.6 [Very Good Framerate]
 -- Frame 11430 Framerate: 84.1 [Very Good Framerate]
 -- Frame 11431 Framerate: 81.2 [Very Good Framerate]
 -- Frame 11432 Framerate: 86.7 [Very Good Framerate]
 -- Frame 11433 Framerate: 65.8 [Very Good Framerate]
 -- Frame 11434 Framerate: 78.1 [Very Good Framerate]
 -- Frame 11435 Framerate: 80.9 [Very Good Framerate]
 -- Frame 11436 Framerate: 79.4 [Very Good Framerate]
 -- Frame 11437 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11438 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11439 Framerate: 89.6 [Very Good Framerate]
 -- Frame 11440 Framerate: 66.5 [Very Good Framerate]
 -- Frame 11441 Framerate: 70.4 [Very Good Framerate]
 -- Frame 11442 Framerate: 82.2 [Very Good Framerate]
 -- Frame 11443 Framerate: 76.0 [Very Good Framerate]
 -- Frame 11444 Framerate: 74.8 [Very Good Framerate]
 -- Frame 11445 Framerate: 80.4 [Very Good Framerate]
 -- Frame 11446 Framerate: 91.8 [Very Good Framerate]
 -- Frame 11447 Framerate: 51.5 [Very Good Framerate]
 -- Frame 11448 Framerate: 83.7 [Very Good Framerate]
 -- Frame 11449 Framerate: 84.1 [Very Good Framerate]
 -- Frame 11450 Framerate: 77.1 [Very Good Framerate]
 -- Frame 11451 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11452 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11453 Framerate: 76.2 [Very Good Framerate]
 -- Frame 11454 Framerate: 75.3 [Very Good Framerate]
 -- Frame 11455 Framerate: 99.4 [Very Good Framerate]
 -- Frame 11456 Framerate: 66.1 [Very Good Framerate]
 -- Frame 11457 Framerate: 76.5 [Very Good Framerate]
 -- Frame 11458 Framerate: 82.5 [Very Good Framerate]
 -- Frame 11459 Framerate: 83.6 [Very Good Framerate]
 -- Frame 11460 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11461 Framerate: 97.5 [Very Good Framerate]
 -- Frame 11462 Framerate: 67.8 [Very Good Framerate]
 -- Frame 11463 Framerate: 84.5 [Very Good Framerate]
 -- Frame 11464 Framerate: 81.5 [Very Good Framerate]
 -- Frame 11465 Framerate: 83.1 [Very Good Framerate]
 -- Frame 11466 Framerate: 82.7 [Very Good Framerate]
 -- Frame 11467 Framerate: 75.3 [Very Good Framerate]
 -- Frame 11468 Framerate: 77.3 [Very Good Framerate]
 -- Frame 11469 Framerate: 91.7 [Very Good Framerate]
 -- Frame 11470 Framerate: 68.2 [Very Good Framerate]
 -- Frame 11471 Framerate: 76.5 [Very Good Framerate]
 -- Frame 11472 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11473 Framerate: 78.1 [Very Good Framerate]
 -- Frame 11474 Framerate: 82.4 [Very Good Framerate]
 -- Frame 11475 Framerate: 83.3 [Very Good Framerate]
 -- Frame 11476 Framerate: 89.3 [Very Good Framerate]
 -- Frame 11477 Framerate: 52.1 [Very Good Framerate]
 -- Frame 11478 Framerate: 59.7 [Very Good Framerate]
 -- Frame 11479 Framerate: 72.2 [Very Good Framerate]
 -- Frame 11480 Framerate: 72.8 [Very Good Framerate]
 -- Frame 11481 Framerate: 74.9 [Very Good Framerate]
 -- Frame 11482 Framerate: 75.5 [Very Good Framerate]
 -- Frame 11483 Framerate: 74.7 [Very Good Framerate]
 -- Frame 11484 Framerate: 75.3 [Very Good Framerate]
 -- Frame 11485 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11486 Framerate: 75.8 [Very Good Framerate]
 -- Frame 11487 Framerate: 75.0 [Very Good Framerate]
 -- Frame 11488 Framerate: 74.4 [Very Good Framerate]
 -- Frame 11489 Framerate: 88.4 [Very Good Framerate]
 -- Frame 11490 Framerate: 68.9 [Very Good Framerate]
 -- Frame 11491 Framerate: 77.6 [Very Good Framerate]
 -- Frame 11492 Framerate: 66.5 [Very Good Framerate]
 -- Frame 11493 Framerate: 48.2 [Very Good Framerate]
 -- Frame 11494 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11495 Framerate: 75.3 [Very Good Framerate]
 -- Frame 11496 Framerate: 74.7 [Very Good Framerate]
 -- Frame 11497 Framerate: 75.7 [Very Good Framerate]
 -- Frame 11498 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11499 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11500 Framerate: 74.9 [Very Good Framerate]
 -- Frame 11501 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11502 Framerate: 76.2 [Very Good Framerate]
 -- Frame 11503 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11504 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11505 Framerate: 90.3 [Very Good Framerate]
 -- Frame 11506 Framerate: 68.4 [Very Good Framerate]
 -- Frame 11507 Framerate: 77.4 [Very Good Framerate]
 -- Frame 11508 Framerate: 76.1 [Very Good Framerate]
 -- Frame 11509 Framerate: 76.5 [Very Good Framerate]
 -- Frame 11510 Framerate: 76.3 [Very Good Framerate]
 -- Frame 11511 Framerate: 75.3 [Very Good Framerate]
 -- Frame 11512 Framerate: 73.7 [Very Good Framerate]
 -- Frame 11513 Framerate: 88.9 [Very Good Framerate]
 -- Frame 11514 Framerate: 68.6 [Very Good Framerate]
 -- Frame 11515 Framerate: 74.4 [Very Good Framerate]
 -- Frame 11516 Framerate: 76.2 [Very Good Framerate]
 -- Frame 11517 Framerate: 73.0 [Very Good Framerate]
 -- Frame 11518 Framerate: 72.9 [Very Good Framerate]
 -- Frame 11519 Framerate: 74.8 [Very Good Framerate]
 -- Frame 11520 Framerate: 74.4 [Very Good Framerate]
 -- Frame 11521 Framerate: 74.8 [Very Good Framerate]
 -- Frame 11522 Framerate: 75.0 [Very Good Framerate]
 -- Frame 11523 Framerate: 88.5 [Very Good Framerate]
 -- Frame 11524 Framerate: 68.9 [Very Good Framerate]
 -- Frame 11525 Framerate: 72.9 [Very Good Framerate]
 -- Frame 11526 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11527 Framerate: 72.3 [Very Good Framerate]
 -- Frame 11528 Framerate: 73.6 [Very Good Framerate]
 -- Frame 11529 Framerate: 73.2 [Very Good Framerate]
 -- Frame 11530 Framerate: 72.8 [Very Good Framerate]
 -- Frame 11531 Framerate: 72.3 [Very Good Framerate]
 -- Frame 11532 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11533 Framerate: 74.1 [Very Good Framerate]
 -- Frame 11534 Framerate: 71.8 [Very Good Framerate]
 -- Frame 11535 Framerate: 49.1 [Very Good Framerate]
 -- Frame 11536 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11537 Framerate: 74.7 [Very Good Framerate]
 -- Frame 11538 Framerate: 76.1 [Very Good Framerate]
 -- Frame 11539 Framerate: 86.0 [Very Good Framerate]
 -- Frame 11540 Framerate: 72.8 [Very Good Framerate]
 -- Frame 11541 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11542 Framerate: 74.8 [Very Good Framerate]
 -- Frame 11543 Framerate: 74.9 [Very Good Framerate]
 -- Frame 11544 Framerate: 74.6 [Very Good Framerate]
 -- Frame 11545 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11546 Framerate: 74.1 [Very Good Framerate]
 -- Frame 11547 Framerate: 75.0 [Very Good Framerate]
 -- Frame 11548 Framerate: 73.8 [Very Good Framerate]
 -- Frame 11549 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11550 Framerate: 85.7 [Very Good Framerate]
 -- Frame 11551 Framerate: 70.0 [Very Good Framerate]
 -- Frame 11552 Framerate: 66.5 [Very Good Framerate]
 -- Frame 11553 Framerate: 75.5 [Very Good Framerate]
 -- Frame 11554 Framerate: 71.6 [Very Good Framerate]
 -- Frame 11555 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11556 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11557 Framerate: 75.7 [Very Good Framerate]
 -- Frame 11558 Framerate: 76.9 [Very Good Framerate]
 -- Frame 11559 Framerate: 76.0 [Very Good Framerate]
 -- Frame 11560 Framerate: 88.8 [Very Good Framerate]
 -- Frame 11561 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11562 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11563 Framerate: 75.2 [Very Good Framerate]
 -- Frame 11564 Framerate: 75.9 [Very Good Framerate]
 -- Frame 11565 Framerate: 73.1 [Very Good Framerate]
 -- Frame 11566 Framerate: 73.6 [Very Good Framerate]
 -- Frame 11567 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11568 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11569 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11570 Framerate: 74.2 [Very Good Framerate]
 -- Frame 11571 Framerate: 75.9 [Very Good Framerate]
 -- Frame 11572 Framerate: 76.1 [Very Good Framerate]
 -- Frame 11573 Framerate: 85.8 [Very Good Framerate]
 -- Frame 11574 Framerate: 69.0 [Very Good Framerate]
 -- Frame 11575 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11576 Framerate: 48.3 [Very Good Framerate]
 -- Frame 11577 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11578 Framerate: 75.2 [Very Good Framerate]
 -- Frame 11579 Framerate: 76.9 [Very Good Framerate]
 -- Frame 11580 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11581 Framerate: 75.2 [Very Good Framerate]
 -- Frame 11582 Framerate: 74.9 [Very Good Framerate]
 -- Frame 11583 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11584 Framerate: 75.2 [Very Good Framerate]
 -- Frame 11585 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11586 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11587 Framerate: 76.3 [Very Good Framerate]
 -- Frame 11588 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11589 Framerate: 90.5 [Very Good Framerate]
 -- Frame 11590 Framerate: 69.8 [Very Good Framerate]
 -- Frame 11591 Framerate: 72.1 [Very Good Framerate]
 -- Frame 11592 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11593 Framerate: 76.0 [Very Good Framerate]
 -- Frame 11594 Framerate: 75.8 [Very Good Framerate]
 -- Frame 11595 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11596 Framerate: 76.1 [Very Good Framerate]
 -- Frame 11597 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11598 Framerate: 75.8 [Very Good Framerate]
 -- Frame 11599 Framerate: 75.2 [Very Good Framerate]
 -- Frame 11600 Framerate: 70.6 [Very Good Framerate]
 -- Frame 11601 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11602 Framerate: 87.0 [Very Good Framerate]
 -- Frame 11603 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11604 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11605 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11606 Framerate: 76.1 [Very Good Framerate]
 -- Frame 11607 Framerate: 71.2 [Very Good Framerate]
 -- Frame 11608 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11609 Framerate: 77.3 [Very Good Framerate]
 -- Frame 11610 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11611 Framerate: 88.6 [Very Good Framerate]
 -- Frame 11612 Framerate: 68.6 [Very Good Framerate]
 -- Frame 11613 Framerate: 76.4 [Very Good Framerate]
 -- Frame 11614 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11615 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11616 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11617 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11618 Framerate: 47.2 [Very Good Framerate]
 -- Frame 11619 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11620 Framerate: 75.8 [Very Good Framerate]
 -- Frame 11621 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11622 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11623 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11624 Framerate: 74.4 [Very Good Framerate]
 -- Frame 11625 Framerate: 78.4 [Very Good Framerate]
 -- Frame 11626 Framerate: 92.5 [Very Good Framerate]
 -- Frame 11627 Framerate: 66.9 [Very Good Framerate]
 -- Frame 11628 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11629 Framerate: 76.2 [Very Good Framerate]
 -- Frame 11630 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11631 Framerate: 78.3 [Very Good Framerate]
 -- Frame 11632 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11633 Framerate: 77.8 [Very Good Framerate]
 -- Frame 11634 Framerate: 76.4 [Very Good Framerate]
 -- Frame 11635 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11636 Framerate: 90.1 [Very Good Framerate]
 -- Frame 11637 Framerate: 74.3 [Very Good Framerate]
 -- Frame 11638 Framerate: 77.8 [Very Good Framerate]
 -- Frame 11639 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11640 Framerate: 77.3 [Very Good Framerate]
 -- Frame 11641 Framerate: 75.6 [Very Good Framerate]
 -- Frame 11642 Framerate: 76.0 [Very Good Framerate]
 -- Frame 11643 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11644 Framerate: 77.3 [Very Good Framerate]
 -- Frame 11645 Framerate: 93.2 [Very Good Framerate]
 -- Frame 11646 Framerate: 71.4 [Very Good Framerate]
 -- Frame 11647 Framerate: 77.9 [Very Good Framerate]
 -- Frame 11648 Framerate: 76.9 [Very Good Framerate]
 -- Frame 11649 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11650 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11651 Framerate: 79.3 [Very Good Framerate]
 -- Frame 11652 Framerate: 79.4 [Very Good Framerate]
 -- Frame 11653 Framerate: 77.0 [Very Good Framerate]
 -- Frame 11654 Framerate: 78.1 [Very Good Framerate]
 -- Frame 11655 Framerate: 91.5 [Very Good Framerate]
 -- Frame 11656 Framerate: 73.4 [Very Good Framerate]
 -- Frame 11657 Framerate: 77.1 [Very Good Framerate]
 -- Frame 11658 Framerate: 76.6 [Very Good Framerate]
 -- Frame 11659 Framerate: 76.4 [Very Good Framerate]
 -- Frame 11660 Framerate: 48.8 [Very Good Framerate]
 -- Frame 11661 Framerate: 78.7 [Very Good Framerate]
 -- Frame 11662 Framerate: 76.8 [Very Good Framerate]
 -- Frame 11663 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11664 Framerate: 77.8 [Very Good Framerate]
 -- Frame 11665 Framerate: 75.4 [Very Good Framerate]
 -- Frame 11666 Framerate: 78.8 [Very Good Framerate]
 -- Frame 11667 Framerate: 90.4 [Very Good Framerate]
 -- Frame 11668 Framerate: 73.4 [Very Good Framerate]
 -- Frame 11669 Framerate: 78.2 [Very Good Framerate]
 -- Frame 11670 Framerate: 77.1 [Very Good Framerate]
 -- Frame 11671 Framerate: 73.4 [Very Good Framerate]
 -- Frame 11672 Framerate: 78.0 [Very Good Framerate]
 -- Frame 11673 Framerate: 68.4 [Very Good Framerate]
 -- Frame 11674 Framerate: 77.2 [Very Good Framerate]
 -- Frame 11675 Framerate: 91.2 [Very Good Framerate]
 -- Frame 11676 Framerate: 70.3 [Very Good Framerate]
 -- Frame 11677 Framerate: 76.7 [Very Good Framerate]
 -- Frame 11678 Framerate: 34.4 [Good Framerate]
 -- Frame 11679 Framerate: 66.2 [Very Good Framerate]
 -- Frame 11680 Framerate: 68.8 [Very Good Framerate]
 -- Frame 11681 Framerate: 73.0 [Very Good Framerate]
 -- Frame 11682 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11683 Framerate: 72.1 [Very Good Framerate]
 -- Frame 11684 Framerate: 73.5 [Very Good Framerate]
 -- Frame 11685 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11686 Framerate: 73.0 [Very Good Framerate]
 -- Frame 11687 Framerate: 69.2 [Very Good Framerate]
 -- Frame 11688 Framerate: 73.6 [Very Good Framerate]
 -- Frame 11689 Framerate: 74.2 [Very Good Framerate]
 -- Frame 11690 Framerate: 74.5 [Very Good Framerate]
 -- Frame 11691 Framerate: 75.0 [Very Good Framerate]
 -- Frame 11692 Framerate: 74.8 [Very Good Framerate]
 -- Frame 11693 Framerate: 74.2 [Very Good Framerate]
 -- Frame 11694 Framerate: 71.9 [Very Good Framerate]
 -- Frame 11695 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11696 Framerate: 89.4 [Very Good Framerate]
 -- Frame 11697 Framerate: 70.1 [Very Good Framerate]
 -- Frame 11698 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11699 Framerate: 74.2 [Very Good Framerate]
 -- Frame 11700 Framerate: 75.0 [Very Good Framerate]
 -- Frame 11701 Framerate: 72.0 [Very Good Framerate]
 -- Frame 11702 Framerate: 71.9 [Very Good Framerate]
 -- Frame 11703 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11704 Framerate: 72.0 [Very Good Framerate]
 -- Frame 11705 Framerate: 73.8 [Very Good Framerate]
 -- Frame 11706 Framerate: 70.9 [Very Good Framerate]
 -- Frame 11707 Framerate: 47.9 [Very Good Framerate]
 -- Frame 11708 Framerate: 73.3 [Very Good Framerate]
 -- Frame 11709 Framerate: 70.4 [Very Good Framerate]
 -- Frame 11710 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11711 Framerate: 72.9 [Very Good Framerate]
 -- Frame 11712 Framerate: 71.6 [Very Good Framerate]
 -- Frame 11713 Framerate: 73.4 [Very Good Framerate]
 -- Frame 11714 Framerate: 69.3 [Very Good Framerate]
 -- Frame 11715 Framerate: 71.0 [Very Good Framerate]
 -- Frame 11716 Framerate: 72.4 [Very Good Framerate]
 -- Frame 11717 Framerate: 72.8 [Very Good Framerate]
 -- Frame 11718 Framerate: 71.1 [Very Good Framerate]
 -- Frame 11719 Framerate: 71.1 [Very Good Framerate]
 -- Frame 11720 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11721 Framerate: 70.3 [Very Good Framerate]
 -- Frame 11722 Framerate: 72.2 [Very Good Framerate]
 -- Frame 11723 Framerate: 87.4 [Very Good Framerate]
 -- Frame 11724 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11725 Framerate: 68.5 [Very Good Framerate]
 -- Frame 11726 Framerate: 72.1 [Very Good Framerate]
 -- Frame 11727 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11728 Framerate: 71.5 [Very Good Framerate]
 -- Frame 11729 Framerate: 71.8 [Very Good Framerate]
 -- Frame 11730 Framerate: 71.3 [Very Good Framerate]
 -- Frame 11731 Framerate: 71.9 [Very Good Framerate]
 -- Frame 11732 Framerate: 73.7 [Very Good Framerate]
 -- Frame 11733 Framerate: 72.5 [Very Good Framerate]
 -- Frame 11734 Framerate: 73.5 [Very Good Framerate]
 -- Frame 11735 Framerate: 72.9 [Very Good Framerate]
 -- Frame 11736 Framerate: 67.4 [Very Good Framerate]
 -- Frame 11737 Framerate: 72.9 [Very Good Framerate]
 -- Frame 11738 Framerate: 73.0 [Very Good Framerate]
 -- Frame 11739 Framerate: 72.1 [Very Good Framerate]
 -- Frame 11740 Framerate: 73.7 [Very Good Framerate]
 -- Frame 11741 Framerate: 74.0 [Very Good Framerate]
 -- Frame 11742 Framerate: 73.2 [Very Good Framerate]
 -- Frame 11743 Framerate: 72.6 [Very Good Framerate]
 -- Frame 11744 Framerate: 73.3 [Very Good Framerate]
 -- Frame 11745 Framerate: 87.2 [Very Good Framerate]
 -- Frame 11746 Framerate: 69.0 [Very Good Framerate]
 -- Frame 11747 Framerate: 51.2 [Very Good Framerate]
 -- Frame 11748 Framerate: 68.3 [Very Good Framerate]
 -- Frame 11749 Framerate: 64.9 [Very Good Framerate]
 -- Frame 11750 Framerate: 66.9 [Very Good Framerate]
 -- Frame 11751 Framerate: 67.6 [Very Good Framerate]
 -- Frame 11752 Framerate: 64.5 [Very Good Framerate]
 -- Frame 11753 Framerate: 67.9 [Very Good Framerate]
 -- Frame 11754 Framerate: 68.3 [Very Good Framerate]
 -- Frame 11755 Framerate: 45.0 [Very Good Framerate]
 -- Frame 11756 Framerate: 69.8 [Very Good Framerate]
 -- Frame 11757 Framerate: 68.8 [Very Good Framerate]
 -- Frame 11758 Framerate: 67.9 [Very Good Framerate]
 -- Frame 11759 Framerate: 69.5 [Very Good Framerate]
 -- Frame 11760 Framerate: 64.3 [Very Good Framerate]
 -- Frame 11761 Framerate: 69.1 [Very Good Framerate]
 -- Frame 11762 Framerate: 69.2 [Very Good Framerate]
 -- Frame 11763 Framerate: 68.3 [Very Good Framerate]
 -- Frame 11764 Framerate: 68.9 [Very Good Framerate]
 -- Frame 11765 Framerate: 68.2 [Very Good Framerate]
 -- Frame 11766 Framerate: 68.0 [Very Good Framerate]
 -- Frame 11767 Framerate: 68.5 [Very Good Framerate]
 -- Frame 11768 Framerate: 69.4 [Very Good Framerate]
 -- Frame 11769 Framerate: 67.9 [Very Good Framerate]
 -- Frame 11770 Framerate: 69.6 [Very Good Framerate]
 -- Frame 11771 Framerate: 68.3 [Very Good Framerate]
 -- Frame 11772 Framerate: 69.6 [Very Good Framerate]
 -- Frame 11773 Framerate: 68.3 [Very Good Framerate]
 -- Frame 11774 Framerate: 69.4 [Very Good Framerate]
 -- Frame 11775 Framerate: 65.4 [Very Good Framerate]
 -- Frame 11776 Framerate: 68.8 [Very Good Framerate]
 -- Frame 11777 Framerate: 65.4 [Very Good Framerate]
 -- Frame 11778 Framerate: 68.8 [Very Good Framerate]
 -- Frame 11779 Framerate: 70.9 [Very Good Framerate]
 -- Frame 11780 Framerate: 82.4 [Very Good Framerate]
 -- Frame 11781 Framerate: 71.6 [Very Good Framerate]
 -- Frame 11782 Framerate: 75.1 [Very Good Framerate]
 -- Frame 11783 Framerate: 73.2 [Very Good Framerate]
 -- Frame 11784 Framerate: 72.8 [Very Good Framerate]
 -- Frame 11785 Framerate: 73.7 [Very Good Framerate]
 -- Frame 11786 Framerate: 74.2 [Very Good Framerate]
 -- Frame 11787 Framerate: 72.5 [Very Good Framerate]
 -- Frame 11788 Framerate: 72.3 [Very Good Framerate]
 -- Frame 11789 Framerate: 74.6 [Very Good Framerate]
 -- Frame 11790 Framerate: 73.9 [Very Good Framerate]
 -- Frame 11791 Framerate: 72.6 [Very Good Framerate]
